pid,chords,event_type,value,start_time,time_passed,wpm
4,TRUE,key_pressed,79,1464639763.86653,0,42.3607728709
4,TRUE,key_pressed,16777219,1464639764.0905,0,42.3954466134
4,TRUE,key_pressed,16777219,1464639764.09224,0,42.2288241192
4,TRUE,key_pressed,0,1464639764.09363,0,42.0624175017
4,TRUE,key_pressed,83,1464639765.41138,0,43.2628208723
4,TRUE,key_pressed,46,1464639765.94731,0,43.112271444
4,TRUE,word finished,Mobiltelefons,1464639764.0938,1.854736805,43.2731195238
4,TRUE,key_pressed,16777220,1464639766.67517,0,42.854129997
4,TRUE,sentence_finished,Erste Smartphones vereinigten die Funktionen eines Personal Digital Assistant mit der FFFFFU Funktionalität eines Mobiltelefons.,1464639734.30076,32.3747749329,43.0138250686
4,TRUE,key_pressed,16777248,1464639768.21288,0,42.1503481566
4,TRUE,key_pressed,83,1464639768.34076,0,42.08008472
4,TRUE,key_pressed,80,1464639768.46948,0,42.1657584952
4,TRUE,key_pressed,196,1464639768.72418,0,42.1821110055
4,TRUE,key_pressed,84,1464639768.90038,0,42.2412226543
4,TRUE,key_pressed,69,1464639769.01348,0,42.3345543784
4,TRUE,key_pressed,82,1464639769.08559,0,42.450066669
4,TRUE,key_pressed,0,1464639769.31676,0,42.4782192223
4,TRUE,word finished,Später,1464639768.34173,0.9756624699,42.6323417644
4,TRUE,key_pressed,87,1464639769.36589,0,42.6057406502
4,TRUE,key_pressed,85,1464639769.56567,0,42.6504992541
4,TRUE,key_pressed,82,1464639769.958,0,42.5900714033
4,TRUE,key_pressed,68,1464639770.14185,0,42.6431842792
4,TRUE,key_pressed,69,1464639770.31016,0,42.7044789066
4,TRUE,key_pressed,68,1464639770.52622,0,42.7396301498
4,TRUE,key_pressed,16777219,1464639770.56574,0,42.8702517141
4,TRUE,key_pressed,0,1464639770.5672,0,42.7174432717
4,TRUE,word finished,wurde,1464639769.36612,1.2019002438,43.0210332055
4,TRUE,key_pressed,69,1464639770.71031,0,42.9436213186
4,TRUE,key_pressed,77,1464639771.15802,0,42.8527597017
4,TRUE,key_pressed,0,1464639771.55038,0,42.7925283695
4,TRUE,word finished,em,1464639770.71071,0.8405020237,42.9422314016
4,TRUE,key_pressed,16777248,1464639771.67862,0,42.873880925
4,TRUE,key_pressed,83,1464639771.86199,0,42.7758988403
4,TRUE,key_pressed,77,1464639771.94198,0,42.8827073242
4,TRUE,key_pressed,77,1464639772.90312,0,42.5232259848
4,TRUE,key_pressed,16777219,1464639773.11938,0,42.5575817891
4,TRUE,key_pressed,0,1464639773.12126,0,42.4093969708
4,TRUE,word finished,SM,1464639771.86217,1.2602939606,42.7032732435
4,TRUE,key_pressed,16777248,1464639773.67964,0,42.4132883153
4,TRUE,key_pressed,83,1464639773.7755,0,42.3637962505
4,TRUE,key_pressed,77,1464639773.79197,0,42.501353702
4,TRUE,key_pressed,16777219,1464639774.03152,0,42.5234278741
4,TRUE,key_pressed,16777219,1464639774.03351,0,42.376779689
4,TRUE,key_pressed,0,1464639774.03483,0,42.2304792083
4,TRUE,key_pressed,0,1464639775.04807,0,43.1560606015
4,TRUE,word finished,Smartphone,1464639774.03506,1.0137956142,43.2995057458
4,TRUE,key_pressed,68,1464639775.08073,0,43.2829660711
4,TRUE,key_pressed,73,1464639775.2253,0,43.3516609496
4,TRUE,key_pressed,69,1464639775.296,0,43.458457571
4,TRUE,key_pressed,0,1464639775.55235,0,43.4686971349
4,TRUE,word finished,die,1464639775.08106,0.4724199772,43.611095408
4,TRUE,key_pressed,16777248,1464639775.59307,0,43.590531514
4,TRUE,key_pressed,70,1464639776.23337,0,43.2606290987
4,TRUE,key_pressed,75,1464639776.28904,0,43.3739297603
4,TRUE,key_pressed,16777219,1464639776.48843,0,43.4134264757
4,TRUE,key_pressed,16777219,1464639776.48936,0,43.2715420982
4,TRUE,key_pressed,0,1464639776.49004,0,43.1297839332
4,TRUE,key_pressed,0,1464639777.21714,0,43.885039213
4,TRUE,word finished,Funktion,1464639776.49015,0.7278723717,44.0247941004
4,TRUE,key_pressed,69,1464639777.28094,0,43.9924540403
4,TRUE,key_pressed,16777219,1464639778.95418,0,43.2869222378
4,TRUE,key_pressed,69,1464639780.49085,0,42.4033190252
4,TRUE,key_pressed,78,1464639780.52343,0,42.5227716195
4,TRUE,key_pressed,16777219,1464639780.70616,0,42.5702584224
4,TRUE,key_pressed,16777219,1464639780.70681,0,42.4352366554
4,TRUE,key_pressed,0,1464639780.70718,0,42.3003454498
4,TRUE,key_pressed,16777219,1464639780.9146,0,42.6052805088
4,TRUE,key_pressed,16777219,1464639780.91518,0,42.4706040871
4,TRUE,key_pressed,16777219,1464639780.91553,0,42.3360362404
4,TRUE,key_pressed,0,1464639780.91593,0,42.2014496232
4,TRUE,key_pressed,16777219,1464639781.35477,0,42.5300072627
4,TRUE,key_pressed,16777219,1464639781.35599,0,42.3956898872
4,TRUE,key_pressed,16777219,1464639781.35658,0,42.2616736269
4,TRUE,key_pressed,16777219,1464639781.35708,0,42.1276978476
4,TRUE,key_pressed,0,1464639781.35767,0,41.9936834014
4,TRUE,key_pressed,0,1464639782.34763,0,42.1968183678
4,TRUE,word finished,eines,1464639781.35775,0.9907443523,42.3286904152
4,TRUE,key_pressed,84,1464639782.77156,0,42.1322100022
4,TRUE,key_pressed,82,1464639782.93973,0,42.186031762
4,TRUE,key_pressed,65,1464639783.31624,0,42.1436747579
4,TRUE,key_pressed,78,1464639783.49235,0,42.1935095337
